cellLine,drug,ic50_CCLE,auc_CCLE,ic50_GDSC,auc_GDSC
MFE-296,AZD6244,8,0.009275,16.9306231007306,0.07038
MG-63,AZD6244,8,0,10.7332671745344,0.114116
MHH-ES-1,AZD6244,0.715704679,0.356625,340.706022039201,0.00390000000000001
MIA-PaCa-2,AZD6244,0.225029752,0.35825,38.8398584897037,0.041871
MKN7,AZD6244,8,0,25.7913199687308,0.130282
MOLT-16,AZD6244,8,0.0600625,12.1161345711603,0.07012
MPP-89,AZD6244,8,0,172.646473860723,0.012039
MSTO-211H,AZD6244,8,0.1948625,6.40080011166978,0.120396
NCI-H1048,AZD6244,8,0.0297875,235.652202543714,0.00780700000000001
NCI-H1092,AZD6244,8,0,373.944353907065,0.00365199999999999
NCI-H1155,AZD6244,8,0.15325,35.6103740034783,0.0765980000000001
NCI-H1299,AZD6244,8,0.3675,99.2118040845947,0.00742500000000001
NCI-H1355,AZD6244,5.953964233,0.30375,38.1050949913839,0.027304
NCI-H1563,AZD6244,8,0.0348,66.2598411834682,0.03299
NCI-H1573,AZD6244,8,0.20275,5.27237539452493,0.089921
NCI-H1581,AZD6244,8,0.1609,62.1593345149106,0.017377
NCI-H1650,AZD6244,8,0.0327375,46.510449138262,0.0173680000000001
NCI-H1651,AZD6244,8,0.0449571428571429,6.65328022520678,0.119596
NCI-H1693,AZD6244,8,0.1154625,22.9313048258992,0.039413
NCI-H1694,AZD6244,8,0,248.117146610375,0.006359
NCI-H1703,AZD6244,8,0,125.718087570786,0.017943
NCI-H1792,AZD6244,8,0.163275,21.8564484156636,0.050138
NCI-H1793,AZD6244,8,0.24275,28.3075909463106,0.037781
NCI-H1975,AZD6244,8,0.067175,616.680462021677,0.00211399999999995
NCI-H2009,AZD6244,8,0.1230625,54.2309077715411,0.0401629999999999
NCI-H2052,AZD6244,8,0.107875,320.455365034758,0.00486399999999998
NCI-H2087,AZD6244,0.411084592,0.4125,1.37510487371126,0.238281
NCI-H2122,AZD6244,0.625899553,0.3805,39.3363489075547,0.018683
NCI-H2170,AZD6244,8,0.0058875,132.463349550842,0.00581299999999996
NCI-H2228,AZD6244,8,0.105725,31.0344537929772,0.02224
NCI-H226,AZD6244,8,0.0627375,29.2700555924527,0.063452
NCI-H23,AZD6244,8,0.129375,50.0715508750814,0.045403
NCI-H2452,AZD6244,8,0.1207125,303.758202984379,0.00433799999999995
NCI-H28,AZD6244,8,0.15025,68.7412874145288,0.047534
NCI-H441,AZD6244,8,0.19375,4.56341843740841,0.185121
NCI-H460,AZD6244,8,0.152375,2.80273576752711,0.190562
NCI-H520,AZD6244,8,0,66.9578287781079,0.023574
NCI-H522,AZD6244,8,0.0273625,29.8338602957084,0.03157
NCI-H650,AZD6244,8,0.0947125,188.808448288301,0.00761299999999998
NCI-H661,AZD6244,8,0,66.0636056556653,0.023826
NCI-H727,AZD6244,0.404451102,0.293375,26.0512825199764,0.0849760000000001
NCI-H747,AZD6244,0.16377683,0.50125,0.350984224840717,0.342179
NCI-H810,AZD6244,8,0,421.185771994878,0.00367700000000004
NCI-N87,AZD6244,8,0.153,423.71794084093,0.00400199999999995
OVCAR-3,AZD6244,8,0.1632,101.654824415924,0.019584
NUGC-3,AZD6244,8,0.17165,1.20379371602206,0.193214
OC-314,AZD6244,8,0.023425,389.675756603412,0.00398799999999999
OCI-AML2,AZD6244,0.012838798,0.75,18.7603762622485,0.037563
OE33,AZD6244,8,0.097725,30.795359098308,0.0347730000000001
ONS-76,AZD6244,0.317494243,0.36125,0.244531779746596,0.385819
OPM-2,AZD6244,8,0.0907,405.997093212102,0.00341000000000002
OVCAR-4,AZD6244,8,0.0082875,37.2176458642628,0.101488
OVCAR-8,AZD6244,8,0.06825,37.9822520762777,0.042032
P12-ICHIKAWA,AZD6244,8,0.23365,109.159596562836,0.030684
P31-FUJ,AZD6244,0.362001896,0.42125,294.482329619656,0.00404199999999999
Panc 03.27,AZD6244,8,0.1933,4.5392917605266,0.16369
Panc 10.05,AZD6244,8,0.26505,6.2018088530991,0.091193
PC-14,AZD6244,8,0.148625,505.952099607926,0.00255300000000003
PC-3,AZD6244,8,0.0203875,23.5722223562983,0.044242
PSN1,AZD6244,0.797091246,0.334,0.366092223699751,0.390364
Raji,AZD6244,8,0,160.938772882565,0.00997800000000004
RD,AZD6244,1.379035115,0.297875,4.19137566059534,0.120737
REH,AZD6244,8,0,134.268697844493,0.012034
RKO,AZD6244,1.899022937,0.248375,0.248376882220242,0.432023
RL95-2,AZD6244,1.525693893,0.3825,0.444681047941559,0.32217
RPMI-7951,AZD6244,8,0.1561375,9.25201161710352,0.129913
RPMI-8402,AZD6244,8,0.030475,249.176131044391,0.006857
RT-112,AZD6244,3.992265224,0.2385,2.26045698817463,0.186849
RT4,AZD6244,4.402423859,0.181242857142857,505.748747740348,0.00367200000000001
RVH-421,AZD6244,0.257206768,0.3777375,0.279394923951412,0.324749
Saos-2,AZD6244,8,0.0469625,39.705272998734,0.0428230000000001
SBC-5,AZD6244,8,0.158375,379.487629702475,0.00365499999999996
SCC-25,AZD6244,8,0.0520875,5.97120649529078,0.162496
SCC-9,AZD6244,5.701106071,0.2587125,21.1408671712396,0.061411
SF126,AZD6244,8,0.059375,235.293106814921,0.00671600000000006
SF295,AZD6244,8,0.0802375,48.5189770114242,0.03381
SHP-77,AZD6244,8,0,51.9545345214142,0.035471
SIMA,AZD6244,8,0.1776875,382.240503189668,0.00364100000000001
SJRH30,AZD6244,8,0.0356,46.7775318982313,0.026155
SJSA-1,AZD6244,8,0.101375,3.78145932521756,0.144046
SK-CO-1,AZD6244,0.922984838,0.34025,344.450019964596,0.00386600000000004
SK-HEP-1,AZD6244,8,0.160375,2.29048136835933,0.179635
SK-LMS-1,AZD6244,8,0.134475,356.824833892352,0.00375599999999998
SK-LU-1,AZD6244,8,0.1195125,3.86230826166952,0.162397
SK-MEL-2,AZD6244,2.413272142,0.1762625,141.03117990364,0.011273
SK-MEL-30,AZD6244,0.09143956,0.469,0.781708007584964,0.270579
SK-MEL-5,AZD6244,0.168868572,0.4408375,70.1207671132774,0.031427
SK-MES-1,AZD6244,8,0.006275,6.84879688758999,0.125686
SK-MM-2,AZD6244,8,0.202625,750.756976854691,0.00198799999999999
SK-N-AS,AZD6244,0.203245521,0.400625,294.780201803918,0.00469900000000001
SK-N-DZ,AZD6244,8,0.0627,102.161408619958,0.017348
SK-N-FI,AZD6244,8,0.206142857142857,21.0886082221168,0.098687
SK-OV-3,AZD6244,8,0.034225,399.755855695191,0.00393699999999997
SNG-M,AZD6244,8,0.1255,77.6578780235794,0.026414
NCI-SNU-1,AZD6244,2.090872049,0.267975,193.387316659998,0.00824999999999998
NCI-SNU-16,AZD6244,8,0,162.741165992579,0.0113839999999999
SNU-387,AZD6244,8,0.0364125,298.271456585078,0.00422800000000001
SNU-423,AZD6244,8,0.05415,607.811620953712,0.00207999999999997
SNU-449,AZD6244,8,0.049275,474.370185995821,0.003583
SNU-C2B,AZD6244,6.361215115,0.351428571428571,17.7376943599666,0.104615
SUP-T1,AZD6244,8,0,73.0604368002227,0.032326
SW1088,AZD6244,8,0,67.860491351875,0.016321
SW1417,AZD6244,0.200470254,0.302375,5.27398371427655,0.161568
SW1573,AZD6244,8,0.1765,21.8344937190887,0.049592
SW1990,AZD6244,3.996007919,0.2008625,4.16622354173089,0.075689
SW48,AZD6244,0.036256053,0.5825,29.9252318764356,0.044394
SW620,AZD6244,0.058131345,0.49875,241.391959422559,0.00734400000000002
SW780,AZD6244,4.865739346,0.2566375,0.666336154028151,0.283263
T-24,AZD6244,8,0.1863625,9.65807159066019,0.129238
T47D,AZD6244,8,0.04655,168.129581408801,0.010954
T84,AZD6244,8,0.0540875,189.494120944188,0.00723099999999999
T98G,AZD6244,8,0.0037875,42.6733242419621,0.057463
TCCSUP,AZD6244,8,0,94.3206360746146,0.018171
TE-1,AZD6244,8,0.13425,25.6952461478655,0.060774
TE-11,AZD6244,8,0.12227125,21.0508302256693,0.135434
TE-15,AZD6244,0.953287825,0.320875,51.7254022342191,0.023502
TE-5,AZD6244,8,0.0786625,15.6132513625897,0.0973309999999999
TE-9,AZD6244,8,0.0897125,216.652784363413,0.00708200000000003
TYK-nu,AZD6244,8,0.09675,14.559984817298,0.059424
U-118-MG,AZD6244,8,0.0035875,13.8701631908481,0.061992
U-2-OS,AZD6244,8,0.13508,23.8469183656803,0.036864
U-87-MG,AZD6244,8,0.0093625,59.2737770536926,0.084303
UACC-257,AZD6244,0.234048441,0.3915,0.321843460230061,0.354994
UACC-62,AZD6244,0.035012472,0.4783,163.164843566334,0.011484
VMRC-RCZ,AZD6244,8,0.0342,41.296221224245,0.11577
WM-115,AZD6244,8,0.2218625,0.267540586211468,0.335168
YKG-1,AZD6244,8,0.13375,4.53420606552767,0.136589
ZR-75-30,AZD6244,8,0,525.017187420732,0.00219999999999998
22RV1,PLX4720,8,0.1263625,810.598610475366,0.00394799999999995
5637,PLX4720,3.738452435,0.1212,20.047851682363,0.068846
639-V,PLX4720,8,0,912.806573509178,0.00361900000000004
697,PLX4720,1.699568575,0.1128875,4.57403158083193,0.196415
769-P,PLX4720,8,0.0324875,104.666384355912,0.025021
8305C,PLX4720,5.313370705,0.2367625,5.18730347239682,0.207545
8505C,PLX4720,8,0.116,46.0172349894439,0.0757060000000001
8-MG-BA,PLX4720,8,0.1074875,6.18129007695112,0.156304
A172,PLX4720,8,0.035475,1052.62044914338,0.00279700000000005
A204,PLX4720,8,0.04605,607.152502981139,0.006046
A2058,PLX4720,8,0.1031,15.6536794816414,0.102067
A253,PLX4720,8,0.0287,770.248353610272,0.00395100000000004
A2780,PLX4720,8,0.0527,204.64115870964,0.023002
A375,PLX4720,0.258287698,0.391875,0.202611890369049,0.497444
A549,PLX4720,8,0.009525,50.1159840439048,0.044836
A673,PLX4720,8,0.0936375,53.3825546156673,0.108706
ACHN,PLX4720,8,0.0704125,33.838492978023,0.074447
AN3-CA,PLX4720,8,0.0392375,38.161532285267,0.07115
AsPC-1,PLX4720,8,0.06155,87.6159448312025,0.037297
AU565,PLX4720,8,0.0588625,336.750735701737,0.010581
BCPAP,PLX4720,8,0.16615,7.21763978588827,0.146763
BFTC-909,PLX4720,8,0,222.338501032025,0.016661
BL-41,PLX4720,8,0,365.541201778221,0.00948000000000004
BT-20,PLX4720,8,0,201.673892641304,0.017808
BT-474,PLX4720,8,0.0368375,1153.87716662122,0.00246400000000002
BT-549,PLX4720,8,0.11575,897.429889713271,0.00387400000000004
BxPC-3,PLX4720,3.000696659,0.007125,247.174360365516,0.014378
C2BBe1,PLX4720,8,0.0269857142857143,197.614467751619,0.016842
C32,PLX4720,2.206977606,0.1991625,0.266365194534042,0.503052
C3A,PLX4720,8,0,845.774689781238,0.00400199999999995
CAL-12T,PLX4720,5.935973167,0.1119,16.4861560260387,0.120276
CAL-27,PLX4720,8,0.004375,597.970247877671,0.00495999999999996
CAL-85-1,PLX4720,8,0.150625,320.015681730225,0.011541
Calu-3,PLX4720,8,0,845.926097001251,0.00391399999999997
Calu-6,PLX4720,0.809417602,0.1093625,968.86472552103,0.00382499999999997
CAMA-1,PLX4720,8,0.00665,441.057388661697,0.00701200000000002
Capan-2,PLX4720,8,0.000324999999999997,1316.35653704764,0.00220100000000001
CAS-1,PLX4720,8,0,357.054346040793,0.011026
CHL-1,PLX4720,8,0.0503,5.97602720382675,0.141349
CHP-212,PLX4720,8,0,800.871892643715,0.00382400000000005
COLO-205,PLX4720,0.394231439,0.397625,0.132944969439094,0.321066
COLO-320-HSR,PLX4720,8,0.0473625,975.570082375709,0.00385500000000005
COLO-678,PLX4720,8,0,1358.0851382436,0.00213600000000003
COLO-679,PLX4720,0.554165304,0.3323375,1.10464277261363,0.325391
COLO-741,PLX4720,4.03970623,0.1225,8.01678925940334,0.172546
COR-L105,PLX4720,8,0.0887375,892.350506585433,0.00369200000000003
COR-L23,PLX4720,8,0,27.2813413094087,0.072604
Daoy,PLX4720,8,0.0455475,15.761606271238,0.093565
DBTRG-05MG,PLX4720,2.652912855,0.2436375,8.12366169347806,0.192649
DEL,PLX4720,8,0.082325,1267.82739257281,0.002189
Detroit562,PLX4720,8,0.0373375,135.912187901241,0.029585
DK-MG,PLX4720,8,0,587.569184537538,0.00583800000000001
DMS-114,PLX4720,8,0,590.235140073349,0.00479600000000002
DOHH-2,PLX4720,8,0,87.9256877203825,0.065765
DU-145,PLX4720,8,0,136.975489354406,0.029493
EB2,PLX4720,8,0.0669125,1389.45102212406,0.00200599999999995
EFE-184,PLX4720,8,0,372.604673116099,0.010397
EFM-19,PLX4720,8,0,761.12834748935,0.00384300000000004
EFO-21,PLX4720,8,0.068625,864.334632539194,0.00392400000000004
EM-2,PLX4720,8,0.0614875,83.2877933483652,0.031785
ESS-1,PLX4720,8,0.07658875,587.112233488974,0.00657700000000006
FADU,PLX4720,8,0.0146375,438.165196400083,0.00744800000000001
G-361,PLX4720,1.286707997,0.2203625,3.22039492644514,0.247403
G-401,PLX4720,8,0.0574625,658.575388615891,0.00593500000000002
G-402,PLX4720,8,0.0459,80.3443682904257,0.030899
GAMG,PLX4720,8,0,50.5757392574564,0.05829
GB-1,PLX4720,4.628991127,0.15745,72.9337868429826,0.047271
GCIY,PLX4720,8,0,623.788893855312,0.00677099999999997
GCT,PLX4720,5.271176815,0.1716625,143.276309476758,0.021278
GI-1,PLX4720,8,0.057925,519.095046338931,0.00731700000000002
GMS-10,PLX4720,8,0.0026125,49.2974324711622,0.03604
H4,PLX4720,8,0.05975,6.22492877177396,0.151434
HCC1187,PLX4720,8,0,754.585807971162,0.00417999999999996
HCC1395,PLX4720,8,0,294.273615645802,0.012387
HCC1569,PLX4720,8,0.0172125,556.518826315207,0.00725200000000004
HCC1806,PLX4720,8,0,96.5480681624918,0.028545
HCC1954,PLX4720,8,0,731.420841016767,0.00422699999999998
HCC70,PLX4720,8,0.02305,254.962633722592,0.014119
HCT-116,PLX4720,8,0,923.37644429915,0.00395100000000004
HCT-15,PLX4720,8,0.0357875,217.844607720789,0.014817
HD-MY-Z,PLX4720,6.105682373,0.128975,107.611659336148,0.023801
HEC-1,PLX4720,8,0,336.259102102671,0.011683
HGC-27,PLX4720,8,0.0358,43.2740003130771,0.054022
HH,PLX4720,8,0,76.8054806317477,0.047188
HLE,PLX4720,8,0.0290375,671.754536010145,0.00568900000000006
HOS,PLX4720,8,0,77.2694759608488,0.037706
HPAF-II,PLX4720,8,0,65.6338126568284,0.042943
Hs-578-T,PLX4720,8,0.0315375,660.664403079993,0.00490500000000005
HSC-2,PLX4720,8,0,396.200343004573,0.00790000000000002
HT,PLX4720,8,0,231.405827938023,0.056662
HT-1080,PLX4720,8,0.0223375,6.10945761992355,0.15393
HT-1197,PLX4720,8,0.0057625,330.052588217764,0.011539
HT-1376,PLX4720,8,0.0752875,22.6059467003472,0.079128
HT-144,PLX4720,1.336324811,0.276425,0.882329244101165,0.35944
HT-29,PLX4720,1.678125024,0.25275,2.7207919608346,0.27132
HuCCT1,PLX4720,8,0.0286,65.6440523302767,0.064554
HuP-T3,PLX4720,8,0.019425,1588.03391717256,0.00214899999999996
HuP-T4,PLX4720,8,0,74.9878424702534,0.028416
IA-LM,PLX4720,8,0.0641875,18.3171906740371,0.086631
IPC-298,PLX4720,8,0.06688875,17.1566010426013,0.097649
IST-MES1,PLX4720,8,0,410.985116111556,0.00773900000000005
J82,PLX4720,8,0,218.912914489586,0.016329
JVM-3,PLX4720,3.727098703,0.16515,7.56079240367781,0.17856
KALS-1,PLX4720,8,0.087575,73.0167597197649,0.032343
KARPAS-299,PLX4720,8,0.0597625,24.5652538653414,0.076526
KARPAS-422,PLX4720,8,0,152.75632427852,0.027321
KG-1,PLX4720,8,0.0168875,270.719979312158,0.0111019999999999
KLE,PLX4720,8,0,247.879564204065,0.014593
KNS-42,PLX4720,8,0.024825,830.50255042511,0.00611700000000004
KNS-62,PLX4720,8,0,11.2403614340183,0.14758
KNS-81-FD,PLX4720,8,0,19.585784059692,0.113909
KP-4,PLX4720,8,0.0171875,2.30787456673397,0.267781
KU812,PLX4720,8,0,39.7372486119555,0.068792
KURAMOCHI,PLX4720,8,0,598.906205073092,0.00418099999999999
KYSE-140,PLX4720,6.805239201,0.170383333333333,14.7399427092514,0.084012
KYSE-150,PLX4720,8,0.000487500000000001,194.699822360054,0.016172
KYSE-180,PLX4720,8,0.17025,221.699087346722,0.019267
KYSE-410,PLX4720,8,0,931.747634886661,0.00397400000000003
KYSE-450,PLX4720,8,0.0249125,206.491861499555,0.014916
KYSE-510,PLX4720,8,0.02475,57.7727955698869,0.071397
KYSE-520,PLX4720,8,0,191.266549060817,0.021423
KYSE-70,PLX4720,8,0.1112125,248.928821955548,0.014486
L-363,PLX4720,8,0.04185,1004.84039807872,0.00359399999999999
L-428,PLX4720,8,0.0436125,660.842145709734,0.00630699999999995
LCLC-103H,PLX4720,8,0,86.6499119496408,0.033265
LOXIMVI,PLX4720,8,0.132175,3.05497985960142,0.257078
LP-1,PLX4720,8,0,159.956195560023,0.0204260000000001
LS-123,PLX4720,8,0.04125,356.738135991938,0.00914499999999996
LS-411N,PLX4720,0.925284624,0.2494625,17.1179907313002,0.142369
LS-513,PLX4720,8,0,1077.80947875443,0.00247200000000003
LU-99A,PLX4720,4.744394779,0.0508375,227.980705414839,0.014507
M059J,PLX4720,8,0,233.968385142172,0.018506
MC116,PLX4720,8,0,1252.46138231418,0.00356299999999998
MCF7,PLX4720,8,0.2862625,39.8629372008967,0.086372
MDA-MB-157,PLX4720,8,0,76.6835336355711,0.0458229999999999
MDA-MB-175-VII,PLX4720,8,0.078875,325.693254079553,0.011576
MDA-MB-415,PLX4720,8,0.024325,639.432458925357,0.00459699999999996
MDA-MB-453,PLX4720,8,0.031325,568.054860815607,0.00925900000000002
MDA-MB-468,PLX4720,8,0,737.913788480762,0.00577000000000005
MEG-01,PLX4720,8,0.0322875,20.5347382336344,0.057356
MEL-HO,PLX4720,0.312976211,0.381875,0.411790728175544,0.415275
MES-SA,PLX4720,8,0.006375,896.746308614785,0.00364799999999998
Mewo,PLX4720,8,0.0210125,11.456554366752,0.1006
MFE-280,PLX4720,8,0,434.351884776469,0.00723399999999996
MFE-296,PLX4720,8,0.0928125,537.092321183772,0.00610900000000003
MG-63,PLX4720,8,0,1542.65463446053,0.00223300000000004
MHH-ES-1,PLX4720,8,0.065875,351.838759130606,0.010486
MIA-PaCa-2,PLX4720,8,0.0169,17.0361745847839,0.117653
MKN45,PLX4720,8,0,501.678261062356,0.00680199999999997
MKN7,PLX4720,8,0,452.995866175047,0.00780999999999998
MOLT-16,PLX4720,8,0.070725,123.661871715797,0.039897
MPP-89,PLX4720,8,0,1105.89805131599,0.003498
MSTO-211H,PLX4720,8,0.154,338.741066537111,0.011528
NCI-H1048,PLX4720,8,0.0219375,59.1983695425674,0.054222
NCI-H1092,PLX4720,8,0,754.401711494701,0.00561
NCI-H1155,PLX4720,8,0.1192375,29.6424364954555,0.047046
NCI-H1299,PLX4720,8,0.044125,374.288915303181,0.011123
NCI-H1355,PLX4720,8,0.094345,389.583024808861,0.010616
NCI-H1563,PLX4720,8,0,572.996724331817,0.00605500000000003
NCI-H1573,PLX4720,8,5.00000000000053e-05,188.146327904862,0.016273
NCI-H1581,PLX4720,8,0,61.0387555916576,0.045453
NCI-H1648,PLX4720,5.766373158,0.12205,17.8179611158486,0.119354
NCI-H1650,PLX4720,8,0.0696,51.8135656440598,0.054789
NCI-H1651,PLX4720,8,0,553.93148177949,0.010016
NCI-H1666,PLX4720,8,0.117875,279.606707583896,0.013113
NCI-H1693,PLX4720,8,0.0185375,517.108129185033,0.00646000000000002
NCI-H1694,PLX4720,8,0,496.924448773,0.00671999999999995
NCI-H1703,PLX4720,8,0.1021625,516.99954787934,0.00723499999999999
NCI-H1792,PLX4720,8,0.02663625,406.192424787415,0.010596
NCI-H1793,PLX4720,8,0,38.1026182407048,0.058476
NCI-H1975,PLX4720,8,0.014275,303.152809450265,0.010991
NCI-H2009,PLX4720,8,0.06095,45.339335996963,0.041174
NCI-H2030,PLX4720,8,0.0224125,978.323116070471,0.00299700000000003
NCI-H2052,PLX4720,8,0,691.643050805462,0.00486399999999998
NCI-H2087,PLX4720,5.211354733,0.0158125,226.858165360903,0.015416
NCI-H2122,PLX4720,8,0,122.15784256224,0.0298119999999999
NCI-H2170,PLX4720,8,0,306.052299271366,0.0121869999999999
NCI-H2228,PLX4720,8,0,17.3070857746934,0.079392
NCI-H226,PLX4720,8,0,891.37570031041,0.00361999999999996
NCI-H23,PLX4720,0.211737986,0.070125,478.825389673342,0.00716000000000006
NCI-H2452,PLX4720,8,0.1037,94.9803473310048,0.033123
NCI-H28,PLX4720,8,0.0477625,128.846142662614,0.0552589999999999
NCI-H358,PLX4720,5.514954567,0.0455,20.4239861129268,0.085974
NCI-H441,PLX4720,8,0.0031125,60.717502450301,0.043226
NCI-H460,PLX4720,8,0,529.920502493253,0.00639199999999995
NCI-H520,PLX4720,8,0.028875,948.750636886754,0.00392999999999999
NCI-H522,PLX4720,8,0,242.325775349479,0.013
NCI-H650,PLX4720,8,0.0277625,84.685381901157,0.069574
NCI-H661,PLX4720,8,0,19.0672461168551,0.077329
NCI-H727,PLX4720,8,0,48.7725668462063,0.126855
NCI-H747,PLX4720,8,0,966.49004640759,0.00348499999999996
NCI-H810,PLX4720,8,0,579.386624511146,0.00642699999999996
NCI-N87,PLX4720,8,0.013375,804.033552280188,0.00400199999999995
OVCAR-3,PLX4720,8,0.056625,138.613432826545,0.030041
NUGC-3,PLX4720,8,0.0917375,19.9886977236601,0.0852270000000001
OC-314,PLX4720,8,0.00824125,34.3634328345645,0.051481
OCI-AML2,PLX4720,8,0.1549375,340.798365883199,0.011772
OE33,PLX4720,8,0.0695875,537.087487374633,0.00772399999999995
ONS-76,PLX4720,8,0.00185,364.436017113253,0.011524
OPM-2,PLX4720,8,0,149.242574658013,0.019027
OVCAR-4,PLX4720,8,0,81.909747428651,0.023913
OVCAR-8,PLX4720,8,0,179.890620086469,0.037
P12-ICHIKAWA,PLX4720,8,0.043275,179.572854457745,0.024041
P31-FUJ,PLX4720,8,0.0105,517.660695684991,0.00818200000000002
Panc 03.27,PLX4720,8,0,479.011209971342,0.00847399999999998
Panc 10.05,PLX4720,8,0,363.270232698346,0.010383
PC-14,PLX4720,8,0.064275,50.8801567599001,0.046778
PC-3,PLX4720,8,0.091,53.3590180992651,0.055628
PSN1,PLX4720,8,0.014975,55.040319583803,0.043926
Raji,PLX4720,8,0,206.061774489844,0.03405
RD,PLX4720,8,0,69.4225678631884,0.047327
REH,PLX4720,8,0.1109875,152.696302838064,0.034292
RERF-LC-MS,PLX4720,8,0.05795,768.332821037543,0.00425799999999998
RKO,PLX4720,8,0.16599875,195.192841370569,0.022815
RL95-2,PLX4720,8,0,125.196437025716,0.031307
RPMI-7951,PLX4720,8,0.049075,17.6744836892831,0.108135
RPMI-8402,PLX4720,8,0.049575,444.499531073213,0.01057
RT-112,PLX4720,8,0.0172125,318.306259657665,0.010404
RT4,PLX4720,8,0.0098625,855.316862759192,0.00397899999999995
RVH-421,PLX4720,0.770638406,0.2305,0.867962298650109,0.332535
Saos-2,PLX4720,8,0.0124125,337.409727344474,0.012049
SBC-5,PLX4720,8,0,773.175453350863,0.00365499999999996
SCC-25,PLX4720,8,0.0625375,915.319330982492,0.00355099999999997
SCC-9,PLX4720,8,0.006,232.621576957053,0.019449
SF126,PLX4720,8,0.04945,1050.43117319535,0.00336099999999995
SF295,PLX4720,8,0.0497875,50.7887564315643,0.063306
SHP-77,PLX4720,8,0,712.982588457206,0.00490800000000002
SIMA,PLX4720,8,0,1236.17349958629,0.002216
SJRH30,PLX4720,8,0.0161575,613.423155256429,0.00623300000000004
SJSA-1,PLX4720,8,0,510.766224896585,0.00640399999999997
SK-CO-1,PLX4720,8,0.0202,386.051970884931,0.00932299999999997
SK-HEP-1,PLX4720,8,0.0787,11.352727234028,0.126249
SK-LMS-1,PLX4720,6.450375557,0.0653125,142.381774112023,0.018492
SK-LU-1,PLX4720,8,0.0442,12.2655068283529,0.088332
SK-MEL-2,PLX4720,2.531646013,0.00225714285714286,124.166201147894,0.02355
SK-MEL-24,PLX4720,5.15450716,0.1628625,10.8274004512679,0.090487
SK-MEL-30,PLX4720,8,0,1.33386000738983,0.278086
SK-MEL-5,PLX4720,0.369111031,0.3155,3.29655834997989,0.239372
SK-MES-1,PLX4720,6.108966351,0.172875,21.7380677978628,0.081481
SK-MM-2,PLX4720,8,0.0289125,900.106419299329,0.00363899999999995
SK-N-AS,PLX4720,8,0,572.507021510302,0.00688500000000003
SK-N-DZ,PLX4720,8,0,13.0419097630923,0.119623
SK-N-FI,PLX4720,8,0,942.619781149633,0.00354100000000002
SK-OV-3,PLX4720,8,0.0375,307.327206738673,0.010294
SNG-M,PLX4720,8,0.0379375,11.5054403797063,0.146042
NCI-SNU-1,PLX4720,8,0,120.177041336323,0.032211
NCI-SNU-16,PLX4720,8,0.009,160.089334492845,0.033976
SNU-387,PLX4720,8,0.088875,159.956035603907,0.018059
SNU-423,PLX4720,8,0.0055875,574.958578033577,0.00466299999999997
SNU-449,PLX4720,8,0.049075,27.2017959854778,0.057592
SNU-C2B,PLX4720,8,0,421.699088811649,0.00844
SUP-T1,PLX4720,8,0.0197625,94.7298351806059,0.046915
SW1088,PLX4720,6.770390034,0.1478375,604.898696373631,0.006996
SW1417,PLX4720,2.278774738,0.251,50.7824590162146,0.058649
SW1573,PLX4720,8,0.056125,233.266365457667,0.013557
SW1990,PLX4720,8,0.0832125,183.759162353845,0.018196
SW48,PLX4720,8,0,788.96187577371,0.00378800000000001
SW620,PLX4720,8,0,1351.67386041611,0.00223600000000002
SW780,PLX4720,8,0,240.330966394075,0.014622
SW900,PLX4720,8,0,182.306256336247,0.0150709999999999
T-24,PLX4720,4.326249123,0.080775,181.391558261091,0.021962
T47D,PLX4720,8,0,1099.74212556654,0.00362200000000001
T84,PLX4720,8,0,1203.84273672555,0.00342399999999998
T98G,PLX4720,8,0.0853875,40.4956677801658,0.058984
TCCSUP,PLX4720,8,0.00385125,28.9272483385456,0.056866
TE-1,PLX4720,8,0.0495375,160.347606611447,0.021237
TE-15,PLX4720,8,0.184475,26.7929823335092,0.06629
TE-5,PLX4720,8,0.03072625,887.549238668091,0.004332
TE-9,PLX4720,8,0.023,395.814631742364,0.011337
TYK-nu,PLX4720,8,0,12.3932255908068,0.134271
U-118-MG,PLX4720,8,0.0113625,658.357436235368,0.00636400000000004
U-2-OS,PLX4720,8,0.02075,494.549872314205,0.00685199999999997
U-87-MG,PLX4720,8,0.0100375,926.966104340163,0.00365000000000004
UACC-257,PLX4720,1.064142346,0.27625,1.52761546493665,0.325607
UACC-62,PLX4720,0.249700621,0.4279125,606.968563640953,0.00495100000000004
UM-UC-3,PLX4720,8,0.026575,46.8058876734938,0.064804
VMRC-RCZ,PLX4720,8,0.05465,292.243395121713,0.013452
WM-115,PLX4720,8,0.0756875,0.886917775959838,0.334291
YKG-1,PLX4720,8,0.07379875,19.5711197998821,0.140902
ZR-75-30,PLX4720,8,0,675.491787726049,0.00432699999999997
697,TAE684,0.840449274,0.324375,0.432148067768105,0.26041
8-MG-BA,TAE684,2.379003525,0.109125,2.65414348997361,0.11765
A253,TAE684,8,0.0628625,34.957393801623,0.0237000000000001
BL-41,TAE684,8,0.04923375,1.76272163825578,0.139509
BL-70,TAE684,8,0.0882625,0.995354822365174,0.151356
BT-474,TAE684,8,0.0352875,202.192658941501,0.00605999999999995
C2BBe1,TAE684,1.563514233,0.1803875,1.29116898764192,0.165815
Calu-6,TAE684,0.77653265,0.2718375,16.0020205717375,0.046513
